# Mapeo FW NDS32 (633 funcs) -> modulo .c + lineas ASSERT

========== (sin ASSERT) (441 funcs) ==========
  0xf002d594  FUN_ram_f002d594        0x1da6,0x1da9,0x1dc9,0x1dd1
  0xf002d6d8  FUN_ram_f002d6d8        0x1c98
  0xf002e1ec  FUN_ram_f002e1ec        0xa30
  0xf002e2d0  FUN_ram_f002e2d0        0xe93,0xe94
  0xf002e64c  FUN_ram_f002e64c        0x960
  0xf002f314  FUN_ram_f002f314        0x2691
  0xf002f374  FUN_ram_f002f374        0x20ea
  0xf002f504  FUN_ram_f002f504        0x266e
  0xf002f574  FUN_ram_f002f574        0x209e
  0xf002f8dc  FUN_ram_f002f8dc        0xbe9
  0xf002fa8c  FUN_ram_f002fa8c        0xdd4

========== wifi/mgmt/rate.c (4 funcs) ==========
  0xf00314ec  FUN_ram_f00314ec        0xfb,0xfc,0xfd
  0xf0031640  FUN_ram_f0031640        0x15d,0x15e
  0xf00316c8  FUN_ram_f00316c8        0x18a
  0xf003170c  FUN_ram_f003170c        0x1ab

========== wifi/mgmt/rlm.c (6 funcs) ==========
  0xf003ab54  FUN_ram_f003ab54        0x68d
  0xf003ac24  FUN_ram_f003ac24        0x47b
  0xf003ae98  FUN_ram_f003ae98        0x2d2,0x2d3
  0xf003af48  FUN_ram_f003af48        0x2a2,0x2a7
  0xf003aff4  FUN_ram_f003aff4        0x4fa
  0xf003b0b8  FUN_ram_f003b0b8        0x1fb,0x256,0x348,0x349,0x3c4,0x3c5

========== wifi/mgmt/rlm_ar.c (7 funcs) ==========
  0xf003c9fc  FUN_ram_f003c9fc        0x18d1
  0xf003d110  FUN_ram_f003d110        0xb6a
  0xf003d24c  FUN_ram_f003d24c        0x1956
  0xf003d4a4  FUN_ram_f003d4a4        0x1470
  0xf003d680  FUN_ram_f003d680        0xd01,0xd0b
  0xf003e0f8  FUN_ram_f003e0f8        0xed0,0xedf
  0xf003e184  FUN_ram_f003e184        0x1004

========== wifi/mgmt/rlm_protection.c (1 funcs) ==========
  0xf003b8dc  FUN_ram_f003b8dc        0x236

========== wifi/mgmt/rxm.c (15 funcs) ==========
  0xf0038764  FUN_ram_f0038764        0xb69
  0xf00387ac  FUN_ram_f00387ac        0xb81
  0xf00388e8  FUN_ram_f00388e8        0xc06,0xc07
  0xf0038980  FUN_ram_f0038980        0xe95
  0xf0038ad0  FUN_ram_f0038ad0        0xfe7
  0xf0038b38  FUN_ram_f0038b38        0x10cb,0x10cc,0x10cd
  0xf0038c28  FUN_ram_f0038c28        0x1114,0x1115,0x1116,0x1117
  0xf00390e4  FUN_ram_f00390e4        0x1156
  0xf0039230  FUN_ram_f0039230        0xea9
  0xf003929c  FUN_ram_f003929c        0x9c6,0x9c7,0x9c8,0x9c9
  0xf00393bc  FUN_ram_f00393bc        0x41c,0x479
  0xf0039640  FUN_ram_f0039640        0xc6e,0xc6f
  0xf0039750  FUN_ram_f0039750        0xdf4,0xdf5,0xdf7
  0xf0039b78  FUN_ram_f0039b78        0xa4a,0xa4b,0xa4c,0xa4d,0xa7a
  0xf0039f70  FUN_ram_f0039f70        0xa13,0xa14

========== wifi/mgmt/scan.c (2 funcs) ==========
  0xf0031908  FUN_ram_f0031908        0x26d,0x274
  0xf0031a3c  FUN_ram_f0031a3c        0x234,0x3a6,0x3aa

========== wifi/mgmt/scan_fsm.c (4 funcs) ==========
  0xf0032024  FUN_ram_f0032024        0xc47,0xc94
  0xf0032244  FUN_ram_f0032244        0x844
  0xf0032490  FUN_ram_f0032490        0x3ef,0x40a
  0xf0032e68  FUN_ram_f0032e68        0x671,0x679

========== wifi/mgmt/tdls.c (1 funcs) ==========
  0xf003e76c  FUN_ram_f003e76c        0x3ac

========== wifi/mgmt/txm.c (26 funcs) ==========
  0xf0034054  FUN_ram_f0034054        0x13ff,0x1400,0x1413
  0xf00341e8  FUN_ram_f00341e8        0x1728
  0xf00342c4  FUN_ram_f00342c4        0x191d
  0xf0034424  FUN_ram_f0034424        0x2040
  0xf00344b4  FUN_ram_f00344b4        0x1bb7,0x1bbb
  0xf0034540  FUN_ram_f0034540        0x2163,0x2166
  0xf0034724  FUN_ram_f0034724        0x207b
  0xf0034bd8  FUN_ram_f0034bd8        0x21c7
  0xf0034e20  FUN_ram_f0034e20        0x1f42
  0xf0034e90  FUN_ram_f0034e90        0x1ec9
  0xf00355c4  FUN_ram_f00355c4        0x3f3
  0xf0035620  FUN_ram_f0035620        0x20d2,0x20de
  0xf0035760  FUN_ram_f0035760        0x188b
  0xf0035804  FUN_ram_f0035804        0x1114,0x111d,0x1147
  0xf0035fc4  FUN_ram_f0035fc4        0xeca,0xeda,0xedc,0xee4,0x107c
  0xf0036814  FUN_ram_f0036814        0x1fb5
  0xf0036a34  FUN_ram_f0036a34        0x1c94,0x1c9a,0x1cd2,0x1d0f
  0xf0036d28  FUN_ram_f0036d28        0x1bfa,0x1bfc,0x1c05,0x1c41
  0xf0036ee8  FUN_ram_f0036ee8        0x19cf
  0xf003718c  FUN_ram_f003718c        0x149c
  0xf0037428  FUN_ram_f0037428        0xd37
  0xf003757c  FUN_ram_f003757c        0x155a
  0xf0037888  FUN_ram_f0037888        0xb1d
  0xf0037940  FUN_ram_f0037940        0xa6d,0xa7c,0xaaf,0xab0,0xab5,0xac6
  0xf0037b58  FUN_ram_f0037b58        0x969,0x97f,0x9e5,0xa44
  0xf0037f14  FUN_ram_f0037f14        0x697,0x83f,0x8a3,0x8a4,0x8b4,0x91e

========== wifi/nic/HAL/mt6582/hal.c (1 funcs) ==========
  0xf004be5c  FUN_ram_f004be5c        0x143

========== wifi/nic/nic.c (2 funcs) ==========
  0xf004aac8  FUN_ram_f004aac8        0x6fe,0x710
  0xf004ac48  FUN_ram_f004ac48        0x56b

========== wifi/nic/nic_dma.c (7 funcs) ==========
  0xf004b140  FUN_ram_f004b140        0x143
  0xf004b180  FUN_ram_f004b180        0x164
  0xf004b1fc  FUN_ram_f004b1fc        0x499,0x4a8
  0xf004b290  FUN_ram_f004b290        0x4dc,0x4e1,0x4e5
  0xf004b3d4  FUN_ram_f004b3d4        0x1ca,0x1ef,0x1fa
  0xf004b520  FUN_ram_f004b520        0x2f6,0x310
  0xf004b5e4  FUN_ram_f004b5e4        0x24f,0x275

========== wifi/nic/nic_privacy.c (1 funcs) ==========
  0xf004bb2c  FUN_ram_f004bb2c        0x288
